Id,SalePrice
2855,173279.60750312498
712,96686.6491460698
1943,129448.68342429306
1958,144613.76336535998
107,169514.69174756837
2295,186020.83296540892
704,104955.69950167931
676,147481.88662199397
259,180245.2132702588
93,300460.143016785
106,226880.40882653318
2315,169719.69982353074
1050,104340.03365143394
1095,197214.7252896196
2709,145763.8599795613
758,154630.59525687998
1496,145214.97047466092
2370,124252.68095224202
2458,261730.9673650079
2733,142824.16119573097
161,279087.33273139043
726,163348.43727018608
845,216364.5481092182
947,251326.75967916084
2232,91627.45141598093
2563,135381.72319883306
2299,152464.73773564142
211,81243.63826172688
605,195111.22138618655
1478,203649.48968110542
2247,252107.99716604676
2274,205400.28705847013
2869,211976.90767245286
967,218219.2186770104
2656,98518.40952037979
667,242554.82178237115
1042,116101.42684482617
2023,178970.98106697237
2447,382582.8679719486
2055,113768.20086829888
2275,267968.78623635217
2204,188033.18836918683
1563,241356.02640292567
483,250196.25520900445
796,148067.9920534821
1526,155023.12580037402
2042,156040.17853195057
442,349257.46706832043
1693,325579.45265843277
1468,221949.2734810562
1430,180760.50705710304
2605,192523.93768290285
1529,199928.33379684517
335,134210.18362326425
1287,121769.24474244833
31,109859.40194091658
1785,289664.5736614125
82,157371.66699968354
2620,152256.1845690955
252,189122.64418062026
721,77243.79758090636
2165,199246.11146871757
2316,155872.97951382888
775,113873.08616475915
1558,101409.52483798901
17,189378.29199657176
1022,247148.67377647344
925,131591.37422812678
438,306220.87680535245
1270,145674.3639481439
1272,115065.96775947753
215,150356.14382668573
266,231613.48015343485
2402,300593.34455887123
1250,132453.93892683613
1984,126843.2737888468
1279,142694.33740947844
377,245375.43055353337
1252,126331.95376101084
2156,267226.507130597
499,336841.1220590058
1374,127552.99500455975
2898,231554.52968298504
401,106941.88898595326
2721,177559.07108261372
2078,246170.81381165114
2589,120269.39956618892
1946,251119.2571218431
1334,114743.39196437382
2781,245440.62489163625
431,379396.6285766131
576,205306.52099092968
1474,211733.56750725553
2254,129380.29328449589
2155,270601.9867140263
885,104750.1075012029
643,133517.87497081253
1944,128340.57723256419
480,205743.93006321613
2845,111864.67853837073
2387,320052.8280173844
2407,245516.8656285056
2527,177765.55843767244
2514,155374.9884341898
629,183517.30350190436
80,207507.8776285702
1876,142113.33747559303
1546,109868.2519856873
2518,172636.52733415732
2347,151970.88447679312
783,198211.96112533845
1322,54882.11512130956
194,81691.37041380204
1770,316230.4621220122
2143,143871.87761404237
1229,207954.2840806768
511,274521.72651257116
46,246277.16188230593
1348,176381.79080886242
2465,189082.96054231102
387,226662.6116396938
873,223543.45622464974
1918,108266.96525830013
2764,232910.34272182378
2184,106401.7713372675
934,139030.52320517
1920,114774.72374004964
2631,148683.27648415545
1768,519875.4571475961
2040,120844.01781217614
1749,222234.13195329515
834,230885.39405983494
1457,255050.01333899656
79,102363.52226912929
2302,97254.88075267864
1817,127606.74481858403
2755,246838.02869782597
359,166174.83653335588
2059,105731.87716428298
2092,246046.0631415249
2516,232157.61090621015
150,98989.72327311846
1656,155216.78060723306
83,101291.56039455009
2411,196449.5710426849
795,65894.86949145302
2312,236478.75356394995
2917,95162.92956162227
1624,184566.0631500507
2215,256009.7120307699
1211,148266.0482095158
1485,157895.56800716958
1024,182737.0800330261
570,198028.1652745579
2874,137521.7412018666
700,168477.0226649103
2756,221929.61215769034
2022,185164.20443451894
583,215879.10805251187
2392,348375.0838347483
2424,202153.3086766129
212,107083.4614906731
736,123769.62809968076
1610,175648.4253864449
890,120334.45062955882
467,185234.2975798343
578,239415.8692208646
1747,173282.898572627
1149,182287.71865161275
2758,238379.64840937627
857,127379.15511517655
2219,259085.88799264317
733,106567.1297788099
2909,103823.04412310122
1798,256787.0513348863
235,124220.73263611083
2366,147190.7226323713
1027,128694.21967262554
1195,139037.27043882612
1303,24238.11464259503
148,194039.72237338993
608,160519.21180491254
2515,189772.64933628734
821,283016.898383633
2500,298453.84584037866
745,104030.65413712594
741,137949.46290558716
1611,137072.54816491413
2532,117994.3224873947
1081,228747.936028287
1692,406347.4127131253
2520,190618.81439740083
276,94871.55250063146
1992,129935.82392382971
663,30970.481592510856
418,122899.96154542873
1733,193916.3017412834
2359,143959.32635931374
253,200621.79167250462
1518,185141.15024942614
2035,158887.06259742816
2919,70521.24230317527
1540,216674.5010515959
2120,136798.24556006433
1674,191401.44727562414
256,137520.4584216029
2361,94256.15511273031
978,64652.569218055985
2280,126068.41357771202
2095,233450.0588415804
1709,324566.68029394635
2801,225979.60350608954
1246,116945.06191559896
2373,109082.50761754441
1055,286786.31877007295
2017,128591.66171034475
1099,319921.8372003673
1344,57368.64442698899
835,174412.18113804882
1117,232604.5871273718
2043,87481.66170019872
2085,136742.6022832631
410,155844.12813199154
2650,114464.09724007791
2867,169132.74120196007
1668,108299.29443156067
1161,171629.20016530732
2122,181979.30748924572
2539,142874.96502849582
1047,134669.3766687099
1445,108571.65165747338
541,128122.7204963121
569,235417.82057294936
1276,136346.6976234963
918,144056.46466880472
326,172811.84612780256
1936,118474.80079916003
895,93979.32135174208
257,122174.51243819366
1241,187830.77816925285
1545,102915.57696207217
1189,191441.9129075986
270,147078.2419278106
2066,210954.72096881672
693,105418.8256829805
1259,196771.2133195423
2916,145645.0741417418
2321,283706.8295711894
1977,95387.62076425398
1895,158788.4524747812
1240,163162.2182947551
85,148658.57826649566
1823,106556.27525048901
825,274310.07964308123
110,220044.50423615536
697,114163.79180057364
2297,84394.5031901866
1231,138176.8968499081
1355,132370.6397579902
968,330365.00105664606
584,215935.7088365291
1315,135584.7751352201
1606,126749.59363626674
206,81616.34816072718
1685,348012.58567969565
2016,135936.83549832343
869,217985.6103760015
2135,109861.03943773487
2346,166057.93733984476
2430,228567.86431181454
2198,85809.99001488913
2652,112905.17331996415
27,103228.87151660945
241,165726.58734562946
906,122374.96106042076
1506,118720.68528392332
2098,326500.5522875268
1435,209151.88787174382
2213,103182.99125652702
1274,147956.96073672525
743,-3465.076225759156
1737,197758.4632496942
2797,266735.87127098907
2185,52322.492278007616
58,151430.89220354037
830,202188.38737708627
808,109645.9313103283
680,160831.03649455833
1153,104760.25782465318
1291,157417.50405771146
1818,150601.2076914693
2161,191184.0492109853
1883,130009.68043374992
350,351804.8213028504
2473,139750.66995931842
295,194819.06996759318
293,213773.195856696
859,115383.08926689127
288,74575.44332538766
1578,131456.40593989118
102,207079.82208916213
2831,184250.13305764552
1030,179789.04295372404
2551,140289.86174473533
1286,152671.86036910518
958,291249.6643481245
776,111326.28078264624
72,204961.1385266371
2263,253317.62326042267
1866,139714.8928880986
2876,54513.57475555592
2146,270064.16687930544
103,175358.4837959148
1500,121216.22725013917
492,171257.18035330472
167,140273.0353278002
2597,120371.82562582986
2685,116067.75912775073
1035,137285.7318148277
1220,43978.680675601645
2602,165734.5945413147
2159,220836.33018597064
695,157073.62115013401
1109,280998.83550784783
640,198327.46867431205
1652,152807.2921118557
2090,194846.36960528808
1188,194820.11892010906
2345,213844.57521803555
1059,379037.1679383878
2751,240267.53833430517
128,224607.0653511777
1523,187899.18365362321
2925,156116.77534493827
2145,288171.72413331683
1121,209631.74040253024
566,286453.7482516627
565,248005.21773723268
1331,155317.3383773142
2928,95976.97660041513
156,134110.65086929267
797,150754.64747929957
327,82778.40408608664
2859,154043.2695497552
1453,104080.91476493
1762,347661.4726958484
1868,195784.17836186447
1760,171280.709738891
1113,257043.65925243514
1812,197868.80176157574
117,149280.77040216624
1142,211818.04028763488
2342,377274.52152263245
927,142191.64946669183
2478,181641.60209956102
655,82062.22108617163
2064,126007.39012063853
369,269697.75613171264
2239,126570.34700394474
2732,199221.9395200747
1653,161094.6179916605
959,191117.7765656471
2395,333648.9076784696
1412,83712.80725292172
271,251285.68102308613
1484,159065.3153217103
1497,138529.0024683242
552,152376.23005373852
2,114106.75874980004
1855,299203.4263129783
4,284103.4309036923
2292,145421.0686922883
134,151573.7065413177
646,113842.13203674156
42,332863.0551380201
532,213599.847338259
713,95793.08017638786
2561,134224.47212750127
2360,126237.45786288442
1333,119645.93895017449
1407,194961.06434832758
2892,277012.92867144407
574,223708.28810099757
1227,180522.31259189593
2591,230474.7785758234
1476,217594.18759533152
1125,265945.00855723844
1446,134776.6014577796
408,113032.35084321612
1101,302145.67810782866
2251,209826.0297895582
373,189976.8786147749
2554,128460.99877619743
2382,297040.6398373695
1985,84202.99239774316
519,205783.69311290706
1093,187740.07228559436
864,262074.5922511926
2889,134377.6777633471
2308,212255.72510150349
986,136324.65187210223
1302,156503.96818188985
585,148778.88048422924
2708,126759.28410641293
147,129498.57168048201
1441,226735.90164702537
383,181647.18626721605
285,167806.44871123385
181,116116.44023376476
358,181735.91976109758
780,183061.90533274272
258,184000.82590209763
1865,218550.23607894132
692,114862.78708434274
2902,294421.8291019884
508,268076.4412565313
2638,150043.8150676901
36,150419.9267658466
611,171422.8167770619
2281,124406.18270867181
1678,153267.76239269396
1696,419641.60988124035
1557,67799.3951964406
2180,133868.53042740357
1726,258350.86056284414
951,132978.06117450865
267,240028.83577463066
2706,135669.78015952802
2221,212206.3236134916
1357,172137.27955006855
2901,279406.5892759184
347,158051.22391377809
2164,193286.43733060255
1586,287509.2082221306
360,172025.4479073973
1769,241578.9569709823
2617,159533.03026486072
1879,174256.717196954
991,207674.26119919162
1535,122934.38848621474
1191,175059.70883878955
1579,206020.0152031841
1882,120131.51181400148
1510,138465.8510422996
2196,175545.14577355614
1845,194202.3509488672
2336,383371.3023951507
942,92035.16390258982
861,102120.22058614701
2555,105142.93681896618
1392,155760.5642686885
2099,272930.49469236034
1543,115390.01696291709
948,262529.16710892855
1239,161872.69854875724
22,176981.61056379316
2796,253217.29372321942
2747,189535.2857197586
92,313557.15820724756
210,176497.8396777484
1858,206702.2800229764
2228,148016.67549415427
447,257997.74210577388
827,246147.0108790964
1649,215513.21254387294
682,128984.3068253939
2698,113588.51679501307
494,151859.46429385192
214,108399.58849603581
2441,238764.82396159123
2679,100780.59263551241
1336,114472.44388956713
465,193834.56644225237
1524,145728.02895231778
2543,116394.0545117346
631,144253.6165350121
2452,323655.51689536776
228,154945.02360240568
126,161120.55847555405
1092,247579.11825378268
1122,197079.29888211162
932,216303.9311720822
1980,86171.22727188419
2171,106832.50423800416
551,142587.39050080982
2768,168466.6524116447
2056,108427.43591165583
1159,365539.2761749981
2645,147724.4182895798
1174,180119.90438564762
2266,220916.38408816187
2462,331668.00324440066
1219,139746.2385561912
2922,191355.39344275615
118,144687.74978668522
474,193901.84414054308
2576,158286.14913878398
872,267192.2247886044
1077,260392.18712247297
1536,137289.79447839374
1150,123497.76517337293
2341,321073.15791504737
1931,146662.35752798762
2785,113484.1482292031
2538,115421.25469730637
597,214511.0106738123
464,227265.91630456218
233,216215.71715693263
2169,125265.48481032188
2123,153053.88373162295
1867,159361.30905672064
137,250550.7188527285
515,201993.48350419797
933,114961.4448726055
2784,155829.3495650179
972,151287.77210059896
599,168285.59074459795
2614,138179.50026904762
2582,129585.46984865755
1409,179746.25259799726
175,123517.68447016535
352,237633.27722970396
976,77960.67041136051
2134,204180.3789106288
984,93092.2742883676
2396,332111.8193343123
1673,119989.84046797786
404,129194.40551765298
607,178975.49599840213
814,170757.83678016014
868,205611.59992197435
2271,208018.51864556276
1633,284152.85709638556
337,201010.7742289601
2765,180481.87245636526
1746,233292.08283587307
368,351771.4292508886
2806,208009.37334100233
1662,181755.74406117847
1234,236800.34873457538
1373,135882.84102070244
1672,101965.97620326336
1939,119129.56233303022
